387,x=(10*16)/2,80,"[""Find(AreaOf(Triangle(A,C,B)))"", ""Equals(LengthOf(Line(A, B)), 26)"", ""Equals(LengthOf(Line(A, D)), 10)"", ""Equals(LengthOf(Line(D, C)), 8)"", ""Equals(LengthOf(Line(B, C)), 16)"", ""PointLiesOnLine(C, Line(B, D))"", ""Perpendicular(Line(A, D), Line(D, C))""]",Find AreaOf Triangle ACB    Equals LengthOf Line A B   26  Equals LengthOf Line A D   10  Equals LengthOf Line D C   8  Equals LengthOf Line B C   16  PointLiesOnLine C Line B D   Perpendicular Line A D  Line D C  
431,x=(8.5/1.41)*15,90.43,"[""Find(AreaOf(Parallelogram(E,F,G,H)))"", ""Equals(LengthOf(Line(E, H)), 8.5)"", ""Equals(MeasureOf(Angle(E, H, D)), 45)"", ""Equals(LengthOf(Line(H, G)), 15)"", ""PointLiesOnLine(D, Line(H, G))"", ""Perpendicular(Line(E, D), Line(D, G))""]",Find AreaOf Parallelogram EFGH    Equals LengthOf Line E H   8.5  Equals MeasureOf Angle E H D   45  Equals LengthOf Line H G   15  PointLiesOnLine D Line H G   Perpendicular Line E D  Line D G  
440,x=15+12+9,36,"[""Find(PerimeterOf(Triangle(A,B,C)))"", ""Equals(LengthOf(Line(A, B)), 15)"", ""Equals(LengthOf(Line(A, C)), 9)"", ""Equals(LengthOf(Line(B, C)), 12)"", ""Perpendicular(Line(A, C), Line(B, C))""]",Find PerimeterOf Triangle ABC    Equals LengthOf Line A B   15  Equals LengthOf Line A C   9  Equals LengthOf Line B C   12  Perpendicular Line A C  Line B C  
459,x=6+(3.6*2),13.2,"[""Find(PerimeterOf(Triangle(A,B,C)))"", ""Equals(LengthOf(Line(A, C)), 3.6)"", ""Equals(LengthOf(Line(D, C)), 2)"", ""Equals(LengthOf(Line(A, B)), 6)"", ""PointLiesOnLine(D, Line(A, B))"", ""Perpendicular(Line(C, D), Line(B, D))""]",Find PerimeterOf Triangle ABC    Equals LengthOf Line A C   3.6  Equals LengthOf Line D C   2  Equals LengthOf Line A B   6  PointLiesOnLine D Line A B   Perpendicular Line C D  Line B D  
510,x=1/(1/2*1.73/2),0.433,"[""Find(RatioOf(AreaOf(Triangle(A,B,C)),AreaOf(Square(B,C,D,E))))"", ""Perpendicular(Line(E, D), Line(D, C))"", ""Equals(LengthOf(Line(B, A)), LengthOf(Line(B, C)))"", ""Equals(LengthOf(Line(B, C)), LengthOf(Line(A, C)))""]",Find RatioOf AreaOf Triangle ABC  AreaOf Square BCDE     Perpendicular Line E D  Line D C   Equals LengthOf Line B A   LengthOf Line B C    Equals LengthOf Line B C   LengthOf Line A C   
538,x=(20*1.73/2)*15,259.8,"[""Find(AreaOf(Parallelogram(A,B,O,C)))"", ""Equals(MeasureOf(Angle(E, C, O)), 60)"", ""Equals(LengthOf(Line(C, O)), 20)"", ""Equals(LengthOf(Line(B, O)), 15)"", ""PointLiesOnLine(E, Line(C, A))"", ""Perpendicular(Line(O, E), Line(E, A))""]",Find AreaOf Parallelogram ABOC    Equals MeasureOf Angle E C O   60  Equals LengthOf Line C O   20  Equals LengthOf Line B O   15  PointLiesOnLine E Line C A   Perpendicular Line O E  Line E A  
556,x=22-9,13,"[""Find(y)"", ""Equals(LengthOf(Line(C, W)), 17+5y)"", ""Equals(LengthOf(Line(D, H)), 3x-5)"", ""Equals(LengthOf(Line(C, W)), 13x+6)"", ""Equals(LengthOf(Line(L, P)), 4x-22)"", ""PointLiesOnLine(N, Line(B, C))"", ""PointLiesOnLine(R, Line(B, C))"", ""PointLiesOnLine(T, Line(B, C))"", ""PointLiesOnLine(P, Line(B, L))"", ""PointLiesOnLine(R, Line(B, N))"", ""PointLiesOnLine(T, Line(B, N))"", ""PointLiesOnLine(R, Line(B, T))"", ""PointLiesOnLine(C, Line(B, W))"", ""PointLiesOnLine(N, Line(B, W))"", ""PointLiesOnLine(R, Line(B, W))"", ""PointLiesOnLine(T, Line(B, W))"", ""PointLiesOnLine(B, Line(C, L))"", ""PointLiesOnLine(N, Line(C, L))"", ""PointLiesOnLine(P, Line(C, L))"", ""PointLiesOnLine(R, Line(C, L))"", ""PointLiesOnLine(T, Line(C, L))"", ""PointLiesOnLine(B, Line(C, P))"", ""PointLiesOnLine(N, Line(C, P))"", ""PointLiesOnLine(R, Line(C, P))"", ""PointLiesOnLine(T, Line(C, P))"", ""PointLiesOnLine(N, Line(C, R))"", ""PointLiesOnLine(T, Line(C, R))"", ""PointLiesOnLine(N, Line(C, T))"", ""PointLiesOnLine(B, Line(L, N))"", ""PointLiesOnLine(P, Line(L, N))"", ""PointLiesOnLine(R, Line(L, N))"", ""PointLiesOnLine(T, Line(L, N))"", ""PointLiesOnLine(B, Line(L, R))"", ""PointLiesOnLine(P, Line(L, R))"", ""PointLiesOnLine(B, Line(L, T))"", ""PointLiesOnLine(P, Line(L, T))"", ""PointLiesOnLine(R, Line(L, T))"", ""PointLiesOnLine(B, Line(L, W))"", ""PointLiesOnLine(C, Line(L, W))"", ""PointLiesOnLine(N, Line(L, W))"", ""PointLiesOnLine(P, Line(L, W))"", ""PointLiesOnLine(R, Line(L, W))"", ""PointLiesOnLine(T, Line(L, W))"", ""PointLiesOnLine(G, Line(N, V))"", ""PointLiesOnLine(B, Line(N, P))"", ""PointLiesOnLine(R, Line(N, P))"", ""PointLiesOnLine(T, Line(N, P))"", ""PointLiesOnLine(T, Line(N, R))"", ""PointLiesOnLine(C, Line(N, W))"", ""PointLiesOnLine(Q, Line(P, Y))"", ""PointLiesOnLine(H, Line(P, O))"", ""PointLiesOnLine(B, Line(P, R))"", ""PointLiesOnLine(B, Line(P, T))"", ""PointLiesOnLine(R, Line(P, T))"", ""PointLiesOnLine(B, Line(P, W))"", ""PointLiesOnLine(C, Line(P, W))"", ""PointLiesOnLine(N, Line(P, W))"", ""PointLiesOnLine(R, Line(P, W))"", ""PointLiesOnLine(T, Line(P, W))"", ""PointLiesOnLine(C, Line(R, W))"", ""PointLiesOnLine(N, Line(R, W))"", ""PointLiesOnLine(T, Line(R, W))"", ""PointLiesOnLine(C, Line(T, W))"", ""PointLiesOnLine(N, Line(T, W))"", ""PointLiesOnLine(H, Line(D, I))"", ""PointLiesOnLine(U, Line(D, I))"", ""PointLiesOnLine(H, Line(D, J))"", ""PointLiesOnLine(I, Line(D, J))"", ""PointLiesOnLine(K, Line(D, J))"", ""PointLiesOnLine(U, Line(D, J))"", ""PointLiesOnLine(H, Line(D, K))"", ""PointLiesOnLine(I, Line(D, K))"", ""PointLiesOnLine(U, Line(D, K))"", ""PointLiesOnLine(H, Line(D, U))"", ""PointLiesOnLine(P, Line(H, Y))"", ""PointLiesOnLine(Q, Line(H, Y))"", ""PointLiesOnLine(U, Line(H, I))"", ""PointLiesOnLine(I, Line(H, J))"", ""PointLiesOnLine(K, Line(H, J))"", ""PointLiesOnLine(U, Line(H, J))"", ""PointLiesOnLine(I, Line(H, K))"", ""PointLiesOnLine(U, Line(H, K))"", ""PointLiesOnLine(P, Line(H, Q))"", ""PointLiesOnLine(K, Line(I, J))"", ""PointLiesOnLine(I, Line(J, U))"", ""PointLiesOnLine(K, Line(J, U))"", ""PointLiesOnLine(N, Line(K, G))"", ""PointLiesOnLine(G, Line(K, V))"", ""PointLiesOnLine(N, Line(K, V))"", ""PointLiesOnLine(I, Line(K, U))"", ""PointLiesOnLine(N, Line(E, G))"", ""PointLiesOnLine(G, Line(E, V))"", ""PointLiesOnLine(N, Line(E, V))"", ""PointLiesOnLine(S, Line(G, F))"", ""PointLiesOnLine(F, Line(G, A))"", ""PointLiesOnLine(Q, Line(G, A))"", ""PointLiesOnLine(S, Line(G, A))"", ""PointLiesOnLine(F, Line(G, Q))"", ""PointLiesOnLine(S, Line(G, Q))"", ""PointLiesOnLine(H, Line(Y, O))"", ""PointLiesOnLine(P, Line(Y, O))"", ""PointLiesOnLine(Q, Line(Y, O))"", ""PointLiesOnLine(H, Line(O, Q))"", ""PointLiesOnLine(P, Line(O, Q))"", ""PointLiesOnLine(F, Line(Q, M))"", ""PointLiesOnLine(G, Line(Q, M))"", ""PointLiesOnLine(S, Line(Q, M))"", ""PointLiesOnLine(F, Line(Q, S))"", ""PointLiesOnLine(Q, Line(F, A))"", ""PointLiesOnLine(G, Line(F, M))"", ""PointLiesOnLine(S, Line(F, M))"", ""PointLiesOnLine(F, Line(A, M))"", ""PointLiesOnLine(G, Line(A, M))"", ""PointLiesOnLine(Q, Line(A, M))"", ""PointLiesOnLine(S, Line(A, M))"", ""PointLiesOnLine(F, Line(A, S))"", ""PointLiesOnLine(Q, Line(A, S))"", ""PointLiesOnLine(G, Line(M, S))""]",Find y  Equals LengthOf Line C W   17+5y  Equals LengthOf Line D H   3x-5  Equals LengthOf Line C W   13x+6  Equals LengthOf Line L P   4x-22  PointLiesOnLine N Line B C   PointLiesOnLine R Line B C   PointLiesOnLine T Line B C   PointLiesOnLine P Line B L   PointLiesOnLine R Line B N   PointLiesOnLine T Line B N   PointLiesOnLine R Line B T   PointLiesOnLine C Line B W   PointLiesOnLine N Line B W   PointLiesOnLine R Line B W   PointLiesOnLine T Line B W   PointLiesOnLine B Line C L   PointLiesOnLine N Line C L   PointLiesOnLine P Line C L   PointLiesOnLine R Line C L   PointLiesOnLine T Line C L   PointLiesOnLine B Line C P   PointLiesOnLine N Line C P   PointLiesOnLine R Line C P   PointLiesOnLine T Line C P   PointLiesOnLine N Line C R   PointLiesOnLine T Line C R   PointLiesOnLine N Line C T   PointLiesOnLine B Line L N   PointLiesOnLine P Line L N   PointLiesOnLine R Line L N   PointLiesOnLine T Line L N   PointLiesOnLine B Line L R   PointLiesOnLine P Line L R   PointLiesOnLine B Line L T   PointLiesOnLine P Line L T   PointLiesOnLine R Line L T   PointLiesOnLine B Line L W   PointLiesOnLine C Line L W   PointLiesOnLine N Line L W   PointLiesOnLine P Line L W   PointLiesOnLine R Line L W   PointLiesOnLine T Line L W   PointLiesOnLine G Line N V   PointLiesOnLine B Line N P   PointLiesOnLine R Line N P   PointLiesOnLine T Line N P   PointLiesOnLine T Line N R   PointLiesOnLine C Line N W   PointLiesOnLine Q Line P Y   PointLiesOnLine H Line P O   PointLiesOnLine B Line P R   PointLiesOnLine B Line P T   PointLiesOnLine R Line P T   PointLiesOnLine B Line P W   PointLiesOnLine C Line P W   PointLiesOnLine N Line P W   PointLiesOnLine R Line P W   PointLiesOnLine T Line P W   PointLiesOnLine C Line R W   PointLiesOnLine N Line R W   PointLiesOnLine T Line R W   PointLiesOnLine C Line T W   PointLiesOnLine N Line T W   PointLiesOnLine H Line D I   PointLiesOnLine U Line D I   PointLiesOnLine H Line D J   PointLiesOnLine I Line D J   PointLiesOnLine K Line D J   PointLiesOnLine U Line D J   PointLiesOnLine H Line D K   PointLiesOnLine I Line D K   PointLiesOnLine U Line D K   PointLiesOnLine H Line D U   PointLiesOnLine P Line H Y   PointLiesOnLine Q Line H Y   PointLiesOnLine U Line H I   PointLiesOnLine I Line H J   PointLiesOnLine K Line H J   PointLiesOnLine U Line H J   PointLiesOnLine I Line H K   PointLiesOnLine U Line H K   PointLiesOnLine P Line H Q   PointLiesOnLine K Line I J   PointLiesOnLine I Line J U   PointLiesOnLine K Line J U   PointLiesOnLine N Line K G   PointLiesOnLine G Line K V   PointLiesOnLine N Line K V   PointLiesOnLine I Line K U   PointLiesOnLine N Line E G   PointLiesOnLine G Line E V   PointLiesOnLine N Line E V   PointLiesOnLine S Line G F   PointLiesOnLine F Line G A   PointLiesOnLine Q Line G A   PointLiesOnLine S Line G A   PointLiesOnLine F Line G Q   PointLiesOnLine S Line G Q   PointLiesOnLine H Line Y O   PointLiesOnLine P Line Y O   PointLiesOnLine Q Line Y O   PointLiesOnLine H Line O Q   PointLiesOnLine P Line O Q   PointLiesOnLine F Line Q M   PointLiesOnLine G Line Q M   PointLiesOnLine S Line Q M   PointLiesOnLine F Line Q S   PointLiesOnLine Q Line F A   PointLiesOnLine G Line F M   PointLiesOnLine S Line F M   PointLiesOnLine F Line A M   PointLiesOnLine G Line A M   PointLiesOnLine Q Line A M   PointLiesOnLine S Line A M   PointLiesOnLine F Line A S   PointLiesOnLine Q Line A S   PointLiesOnLine G Line M S  
564,x=57,57,"[""IsMidsegmentOf(Line(J,H),Triangle(K,L,M))"", ""IsMidsegmentOf(Line(J,P),Triangle(K,L,M))"", ""IsMidsegmentOf(Line(P,H),Triangle(K,L,M))"", ""Find(x)"", ""Equals(MeasureOf(Angle(H, J, P)), 57)"", ""Equals(MeasureOf(Angle(J, H, L)), x)"", ""PointLiesOnLine(J, Line(K, L))"", ""PointLiesOnLine(P, Line(K, M))"", ""PointLiesOnLine(H, Line(L, M))""]",IsMidsegmentOf Line JH Triangle KLM   IsMidsegmentOf Line JP Triangle KLM   IsMidsegmentOf Line PH Triangle KLM   Find x  Equals MeasureOf Angle H J P   57  Equals MeasureOf Angle J H L   x  PointLiesOnLine J Line K L   PointLiesOnLine P Line K M   PointLiesOnLine H Line L M  
569,x=((14*2)+(15-9)+15)+9,58,"[""Tangent(Line(B,C),Circle(H))"", ""Tangent(Line(E,F),Circle(H))"", ""Tangent(Line(B,A),Circle(H))"", ""Find(PerimeterOf(Triangle(B,E,M)))"", ""Equals(LengthOf(Line(B, C)), 14)"", ""Equals(LengthOf(Line(A, M)), 9)"", ""Equals(LengthOf(Line(M, E)), 15)"", ""PointLiesOnLine(A, Line(B, M))"", ""PointLiesOnLine(G, Line(B, C))"", ""PointLiesOnLine(F, Line(D, M))"", ""PointLiesOnCircle(A, Circle(H, radius_7_0))"", ""PointLiesOnCircle(F, Circle(H, radius_7_0))"", ""PointLiesOnCircle(L, Circle(H, radius_7_0))""]",Tangent Line BC Circle H   Tangent Line EF Circle H   Tangent Line BA Circle H   Find PerimeterOf Triangle BEM    Equals LengthOf Line B C   14  Equals LengthOf Line A M   9  Equals LengthOf Line M E   15  PointLiesOnLine A Line B M   PointLiesOnLine G Line B C   PointLiesOnLine F Line D M   PointLiesOnCircle A Circle H radius_7_0   PointLiesOnCircle F Circle H radius_7_0   PointLiesOnCircle L Circle H radius_7_0  
616,x=(90+6)/2,48,"[""Equals(Line(A,D),AltitudeOf(Triangle(A,B,C)))"", ""Find(y)"", ""Equals(LengthOf(Line(B, D)), 4x+9)"", ""Equals(MeasureOf(Angle(A, D, C)), 2y-6)"", ""Equals(LengthOf(Line(C, D)), 7x-6)"", ""PointLiesOnLine(D, Line(B, C))""]",Equals Line AD AltitudeOf Triangle ABC    Find y  Equals LengthOf Line B D   4x+9  Equals MeasureOf Angle A D C   2y-6  Equals LengthOf Line C D   7x-6  PointLiesOnLine D Line B C  
637,x=(5*(1+0.5))-0.5,7,"[""Triangle(A,B,C)"", ""Find(LengthOf(Line(C,B)))"", ""Equals(LengthOf(Line(B, A)), 9x-1)"", ""Equals(LengthOf(Line(C, A)), 4x+1)"", ""Equals(LengthOf(Line(C, B)), 5x-0.5)"", ""Equals(LengthOf(Line(C, A)), LengthOf(Line(B, C)))""]",Triangle ABC  Find LengthOf Line CB    Equals LengthOf Line B A   9x-1  Equals LengthOf Line C A   4x+1  Equals LengthOf Line C B   5x-0.5  Equals LengthOf Line C A   LengthOf Line B C   
639,x=10/5,2,"[""IsMedianOf(Line(P,S),Triangle(P,Q,R))"", ""Find(x)"", ""Equals(MeasureOf(Angle(P, S, R)), 15x+42)"", ""Equals(LengthOf(Line(Q, R)), 5)"", ""Equals(LengthOf(Angle(S, Q)), 10x-7)"", ""Equals(LengthOf(Line(R, S)), 5x+3)"", ""PointLiesOnLine(A, Line(Q, R))"", ""Equals(LengthOf(Line(Q, S)), LengthOf(Line(R, S)))""]",IsMedianOf Line PS Triangle PQR   Find x  Equals MeasureOf Angle P S R   15x+42  Equals LengthOf Line Q R   5  Equals LengthOf Angle S Q   10x-7  Equals LengthOf Line R S   5x+3  PointLiesOnLine A Line Q R   Equals LengthOf Line Q S   LengthOf Line R S   
663,x=12/5,2.4,"[""Find(TanOf(x))"", ""Equals(LengthOf(Line(A, B)), 13)"", ""Equals(LengthOf(Line(B, C)), 5)"", ""Equals(MeasureOf(Angle(B, A, C)), x)"", ""Equals(LengthOf(Line(A, C)), 12)""]",Find TanOf x   Equals LengthOf Line A B   13  Equals LengthOf Line B C   5  Equals MeasureOf Angle B A C   x  Equals LengthOf Line A C   12 
692,x=(10.1*1.41)*33.5,477.07,"[""Find(AreaOf(Parallelogram(A,B,C,D)))"", ""Equals(LengthOf(Line(B, C)), 33.5)"", ""Equals(LengthOf(Line(D, E)), 10.1)"", ""Equals(MeasureOf(Angle(C, D, E)), 45)"", ""PointLiesOnLine(E, Line(A, D))"", ""Perpendicular(Line(C, E), Line(E, A))""]",Find AreaOf Parallelogram ABCD    Equals LengthOf Line B C   33.5  Equals LengthOf Line D E   10.1  Equals MeasureOf Angle C D E   45  PointLiesOnLine E Line A D   Perpendicular Line C E  Line E A  
734,x=((3^2)*3.14)/((3*2)^2),0.785,"[""Find(RatioOf(AreaOf(Circle(H)),AreaOf(Square(E,C,A,F))))"", ""Equals(LengthOf(Line(D, H)), 3r)"", ""PointLiesOnLine(D, Line(A, C))"", ""PointLiesOnLine(J, Line(A, F))"", ""PointLiesOnLine(I, Line(C, E))"", ""PointLiesOnLine(B, Line(F, E))"", ""PointLiesOnCircle(B, Circle(H, radius_7_0))"", ""PointLiesOnCircle(D, Circle(H, radius_7_0))"", ""PointLiesOnCircle(I, Circle(H, radius_7_0))"", ""PointLiesOnCircle(J, Circle(H, radius_7_0))""]",Find RatioOf AreaOf Circle H  AreaOf Square ECAF     Equals LengthOf Line D H   3r  PointLiesOnLine D Line A C   PointLiesOnLine J Line A F   PointLiesOnLine I Line C E   PointLiesOnLine B Line F E   PointLiesOnCircle B Circle H radius_7_0   PointLiesOnCircle D Circle H radius_7_0   PointLiesOnCircle I Circle H radius_7_0   PointLiesOnCircle J Circle H radius_7_0  
790,x=180-131,49,"[""Parallel(Line(Q,R),Line(T,S))"", ""Parallel(Line(Q,T),Line(R,S))"", ""Equals(MeasureOf(Angle(A_1)),131)"", ""Find(MeasureOf(Angle(A_5)))"", ""Equals(MeasureOf(Angle(J, Q, R)), MeasureOf(Angle(A_1)))"", ""Equals(MeasureOf(Angle(R, Q, C)), MeasureOf(Angle(A_2)))"", ""Equals(MeasureOf(Angle(H, R, Q)), MeasureOf(Angle(A_5)))"", ""Equals(MeasureOf(Angle(Q, T, S)), MeasureOf(Angle(A_3)))"", ""Equals(MeasureOf(Angle(Q, R, S)), MeasureOf(Angle(A_6)))"", ""Equals(MeasureOf(Angle(C, T, S)), MeasureOf(Angle(A_4)))"", ""Equals(MeasureOf(Angle(T, S, R)), MeasureOf(Angle(A_7)))"", ""Equals(MeasureOf(Angle(Q, R, H)), MeasureOf(Angle(A_5)))"", ""Equals(MeasureOf(Angle(T, S, B)), MeasureOf(Angle(A_8)))"", ""PointLiesOnLine(K, Line(T, C))"", ""PointLiesOnLine(N, Line(T, C))"", ""PointLiesOnLine(P, Line(T, E))"", ""PointLiesOnLine(K, Line(T, F))"", ""PointLiesOnLine(E, Line(T, G))"", ""PointLiesOnLine(P, Line(T, G))"", ""PointLiesOnLine(Q, Line(T, J))"", ""PointLiesOnLine(K, Line(T, N))"", ""PointLiesOnLine(T, Line(C, J))"", ""PointLiesOnLine(K, Line(C, J))"", ""PointLiesOnLine(Q, Line(C, J))"", ""PointLiesOnLine(N, Line(C, J))"", ""PointLiesOnLine(N, Line(C, K))"", ""PointLiesOnLine(T, Line(C, Q))"", ""PointLiesOnLine(K, Line(C, Q))"", ""PointLiesOnLine(N, Line(C, Q))"", ""PointLiesOnLine(F, Line(C, P))"", ""PointLiesOnLine(K, Line(F, J))"", ""PointLiesOnLine(K, Line(F, Q))"", ""PointLiesOnLine(R, Line(G, A))"", ""PointLiesOnLine(M, Line(G, A))"", ""PointLiesOnLine(O, Line(G, A))"", ""PointLiesOnLine(A, Line(G, H))"", ""PointLiesOnLine(R, Line(G, H))"", ""PointLiesOnLine(L, Line(G, H))"", ""PointLiesOnLine(M, Line(G, H))"", ""PointLiesOnLine(O, Line(G, H))"", ""PointLiesOnLine(A, Line(G, L))"", ""PointLiesOnLine(R, Line(G, L))"", ""PointLiesOnLine(M, Line(G, L))"", ""PointLiesOnLine(O, Line(G, L))"", ""PointLiesOnLine(R, Line(G, M))"", ""PointLiesOnLine(R, Line(G, O))"", ""PointLiesOnLine(M, Line(G, O))"", ""PointLiesOnLine(E, Line(G, P))"", ""PointLiesOnLine(Q, Line(J, K))"", ""PointLiesOnLine(T, Line(J, N))"", ""PointLiesOnLine(K, Line(J, N))"", ""PointLiesOnLine(Q, Line(J, N))"", ""PointLiesOnLine(T, Line(K, Q))"", ""PointLiesOnLine(I, Line(Q, R))"", ""PointLiesOnLine(S, Line(Q, R))"", ""PointLiesOnLine(S, Line(Q, I))"", ""PointLiesOnLine(T, Line(Q, N))"", ""PointLiesOnLine(K, Line(Q, N))"", ""PointLiesOnLine(F, Line(N, P))"", ""PointLiesOnLine(R, Line(A, B))"", ""PointLiesOnLine(G, Line(A, B))"", ""PointLiesOnLine(M, Line(A, B))"", ""PointLiesOnLine(O, Line(A, B))"", ""PointLiesOnLine(M, Line(A, R))"", ""PointLiesOnLine(O, Line(A, R))"", ""PointLiesOnLine(L, Line(A, H))"", ""PointLiesOnLine(O, Line(A, M))"", ""PointLiesOnLine(G, Line(B, R))"", ""PointLiesOnLine(A, Line(B, H))"", ""PointLiesOnLine(R, Line(B, H))"", ""PointLiesOnLine(G, Line(B, H))"", ""PointLiesOnLine(L, Line(B, H))"", ""PointLiesOnLine(M, Line(B, H))"", ""PointLiesOnLine(O, Line(B, H))"", ""PointLiesOnLine(A, Line(B, L))"", ""PointLiesOnLine(R, Line(B, L))"", ""PointLiesOnLine(G, Line(B, L))"", ""PointLiesOnLine(M, Line(B, L))"", ""PointLiesOnLine(O, Line(B, L))"", ""PointLiesOnLine(R, Line(B, M))"", ""PointLiesOnLine(G, Line(B, M))"", ""PointLiesOnLine(R, Line(B, O))"", ""PointLiesOnLine(G, Line(B, O))"", ""PointLiesOnLine(M, Line(B, O))"", ""PointLiesOnLine(A, Line(R, H))"", ""PointLiesOnLine(L, Line(R, H))"", ""PointLiesOnLine(M, Line(R, H))"", ""PointLiesOnLine(O, Line(R, H))"", ""PointLiesOnLine(A, Line(R, L))"", ""PointLiesOnLine(M, Line(R, L))"", ""PointLiesOnLine(O, Line(R, L))"", ""PointLiesOnLine(M, Line(R, O))"", ""PointLiesOnLine(I, Line(R, S))"", ""PointLiesOnLine(A, Line(H, M))"", ""PointLiesOnLine(L, Line(H, M))"", ""PointLiesOnLine(O, Line(H, M))"", ""PointLiesOnLine(A, Line(H, O))"", ""PointLiesOnLine(L, Line(H, O))"", ""PointLiesOnLine(A, Line(L, M))"", ""PointLiesOnLine(O, Line(L, M))"", ""PointLiesOnLine(A, Line(L, O))"", ""Parallel(Line(Q,T), Line(R,S))"", ""Parallel(Line(Q,R), Line(T,S))""]",Parallel Line QR Line TS   Parallel Line QT Line RS   Equals MeasureOf Angle A_1  131  Find MeasureOf Angle A_5    Equals MeasureOf Angle J Q R   MeasureOf Angle A_1    Equals MeasureOf Angle R Q C   MeasureOf Angle A_2    Equals MeasureOf Angle H R Q   MeasureOf Angle A_5    Equals MeasureOf Angle Q T S   MeasureOf Angle A_3    Equals MeasureOf Angle Q R S   MeasureOf Angle A_6    Equals MeasureOf Angle C T S   MeasureOf Angle A_4    Equals MeasureOf Angle T S R   MeasureOf Angle A_7    Equals MeasureOf Angle Q R H   MeasureOf Angle A_5    Equals MeasureOf Angle T S B   MeasureOf Angle A_8    PointLiesOnLine K Line T C   PointLiesOnLine N Line T C   PointLiesOnLine P Line T E   PointLiesOnLine K Line T F   PointLiesOnLine E Line T G   PointLiesOnLine P Line T G   PointLiesOnLine Q Line T J   PointLiesOnLine K Line T N   PointLiesOnLine T Line C J   PointLiesOnLine K Line C J   PointLiesOnLine Q Line C J   PointLiesOnLine N Line C J   PointLiesOnLine N Line C K   PointLiesOnLine T Line C Q   PointLiesOnLine K Line C Q   PointLiesOnLine N Line C Q   PointLiesOnLine F Line C P   PointLiesOnLine K Line F J   PointLiesOnLine K Line F Q   PointLiesOnLine R Line G A   PointLiesOnLine M Line G A   PointLiesOnLine O Line G A   PointLiesOnLine A Line G H   PointLiesOnLine R Line G H   PointLiesOnLine L Line G H   PointLiesOnLine M Line G H   PointLiesOnLine O Line G H   PointLiesOnLine A Line G L   PointLiesOnLine R Line G L   PointLiesOnLine M Line G L   PointLiesOnLine O Line G L   PointLiesOnLine R Line G M   PointLiesOnLine R Line G O   PointLiesOnLine M Line G O   PointLiesOnLine E Line G P   PointLiesOnLine Q Line J K   PointLiesOnLine T Line J N   PointLiesOnLine K Line J N   PointLiesOnLine Q Line J N   PointLiesOnLine T Line K Q   PointLiesOnLine I Line Q R   PointLiesOnLine S Line Q R   PointLiesOnLine S Line Q I   PointLiesOnLine T Line Q N   PointLiesOnLine K Line Q N   PointLiesOnLine F Line N P   PointLiesOnLine R Line A B   PointLiesOnLine G Line A B   PointLiesOnLine M Line A B   PointLiesOnLine O Line A B   PointLiesOnLine M Line A R   PointLiesOnLine O Line A R   PointLiesOnLine L Line A H   PointLiesOnLine O Line A M   PointLiesOnLine G Line B R   PointLiesOnLine A Line B H   PointLiesOnLine R Line B H   PointLiesOnLine G Line B H   PointLiesOnLine L Line B H   PointLiesOnLine M Line B H   PointLiesOnLine O Line B H   PointLiesOnLine A Line B L   PointLiesOnLine R Line B L   PointLiesOnLine G Line B L   PointLiesOnLine M Line B L   PointLiesOnLine O Line B L   PointLiesOnLine R Line B M   PointLiesOnLine G Line B M   PointLiesOnLine R Line B O   PointLiesOnLine G Line B O   PointLiesOnLine M Line B O   PointLiesOnLine A Line R H   PointLiesOnLine L Line R H   PointLiesOnLine M Line R H   PointLiesOnLine O Line R H   PointLiesOnLine A Line R L   PointLiesOnLine M Line R L   PointLiesOnLine O Line R L   PointLiesOnLine M Line R O   PointLiesOnLine I Line R S   PointLiesOnLine A Line H M   PointLiesOnLine L Line H M   PointLiesOnLine O Line H M   PointLiesOnLine A Line H O   PointLiesOnLine L Line H O   PointLiesOnLine A Line L M   PointLiesOnLine O Line L M   PointLiesOnLine A Line L O   Parallel Line QT  Line RS   Parallel Line QR  Line TS  
801,x=(10*(26/2))+20,150,"[""Triangle(G,H,J)"", ""Equals(LengthOf(Line(H,P)),5x-16)"", ""Equals(LengthOf(Line(P,J)),3x+8)"", ""Equals(MeasureOf(Angle(G,J,N)),6y-3)"", ""Equals(MeasureOf(Angle(N,J,H)),4y+23)"", ""Equals(MeasureOf(Angle(H,M,G)),4z+14)"", ""BisectsAngle(Line(J,N),Angle(G,J,H))"", ""Find(MeasureOf(Angle(G,J,H)))"", ""PointLiesOnLine(A, Line(M, H))"", ""PointLiesOnLine(N, Line(H, G))"", ""PointLiesOnLine(P, Line(H, J))"", ""PointLiesOnLine(M, Line(G, J))"", ""PointLiesOnLine(B, Line(G, P))"", ""PointLiesOnLine(B, Line(J, N))""]",Triangle GHJ  Equals LengthOf Line HP  5x-16  Equals LengthOf Line PJ  3x+8  Equals MeasureOf Angle GJN  6y-3  Equals MeasureOf Angle NJH  4y+23  Equals MeasureOf Angle HMG  4z+14  BisectsAngle Line JN Angle GJH   Find MeasureOf Angle GJH    PointLiesOnLine A Line M H   PointLiesOnLine N Line H G   PointLiesOnLine P Line H J   PointLiesOnLine M Line G J   PointLiesOnLine B Line G P   PointLiesOnLine B Line J N  
